CERT_ID,CERT_NAME,URL,ACRONYM,KEYWORD,TRAINING,EITHER,EXAM,RENEWAL,CEU,REEXAM,CPD,CERT_ANY,EXAM_DETAILS,TYPE,TYPEORDER,ORG_ID,ORG_NAME,ORG_ADDRES,ORG_PHONE1,EXT,ORG_PHONE2,ORG_FAX,ORG_EMAIL,ORG_WEBPAG,ORG ACRONYM,CERT_DESCRIPTION
10888,National 3rd Mate Unlimited OC or NC,https://www.dco.uscg.mil/nmc/checklist/,,  ,1,,1,5 ,0,1,1,1,Your local &lt;a title=&quot;United States Coast Guard&quot; href=&quot;http://www.uscg.mil/nmc/recs/default.asp&quot; target=&quot;_blank&quot;&gt;Regional Exam Centers &lt;/a&gt;(REC) provide valuable resources toward obtaining a Merchant Mariner Credential (MMC).,Advanced,B,1586,United States Coast Guard National Maritime Center,"100 Forbes Drive Martinsburg, WV 25404-7120",1-888-427-5662,,,304-433-3416,iasknmc@uscg.mil,https://www.dco.uscg.mil/nmc/stcw/,,"3rd (Third) Mate. This is an advanced-level merchant mariner credential. The general requirements for this credential are TWIC Card (Identification, Fingerprints, Citizenship, Social Security number, etc), CG-719B Application, NDR Consent & Check, Oath, 3 letters of recommendation, photograph (supplied by TSA), SSEB Screening complete, age of 21 or over, CG-719K Physical Exam, Medical Tab in MMLD, Drug Testing Compliance, Mariner Fees, and Sea Service Letters or Discharges. Sea service requirements are recency- 90 days in the past 3 years on vessels of appropriate tonnage, 1080 days of deck service on Ocean/NC steam or motor vessels, of which 180 days as AB, Boatswain, or Quartermaster, (while holding AB) 90 days of engine department service may be creditable, or graduation from a maritime academy. Other requirements include completing a First Aid course, CPR course, approved firefighting courses, and a valid, approved radar observer course. All candidates must complete an examination."
10889,National Able Seaman (A/B),https://www.dco.uscg.mil/nmc/checklist/,,  ,1,,1,5 ,0,1,1,1,Your local &lt;a title=&quot;United States Coast Guard&quot; href=&quot;http://www.uscg.mil/nmc/recs/default.asp&quot; target=&quot;_blank&quot;&gt;Regional Exam Centers &lt;/a&gt;(REC) provide valuable resources toward obtaining a Merchant Mariner Credential (MMC).,Advanced,B,1586,United States Coast Guard National Maritime Center,"100 Forbes Drive Martinsburg, WV 25404-7120",1-888-427-5662,,,304-433-3416,iasknmc@uscg.mil,https://www.dco.uscg.mil/nmc/stcw/,,"The National Able Seaman (A/B) is an entry- to mid-level Coast Guard certification. The National Able seaman (A/B) is an unlicensed member of the deck department of a merchant ship. An Able seaman is a qualified member of the deck department that may work as a watchstander and/or day worker. An Able seaman may work in any number of capacities and perform general maintenance, repair, sanitation and upkeep of material, equipment, and areas in the deck department. There are various categories of endorsement issued as Able seaman. The endorsement issued to applicants and advancement from one AB endorsement to another depends on their qualifying experience or training."
3750,National Affordable Housing Professional,https://www.nahma.org/education/national-affordable-housing-professional-certification/,NAHMA,"housing, real estate, affordable housing,  ",1,,0,1 ,1,,,,,Core,A,0754,National Affordable Housing Management Association,"526 King Street, Ste. 511, Alexandria, VA 22314",703-683-8630,,,,daria.jacubowski@nahma.org,https://www.nahma.org,"NAHMA, NAHP","The successful applicant must have a minimum of two years of affordable housing management experience, and must also meet an education component. Criteria requirements are specifically structured to provide the NAHP with the skills and expertise required to function in the affordable housing industry with a high degree of competence and professionalism. See below for more details and application link."
3751,National Affordable Housing Professional - Executive,https://www.nahma.org/education/national-affordable-housing-professional-certification/,NAHP,"housing, real estate, affordable housing,  ",0,,1,1 ,1,,,,,Advanced,B,0754,National Affordable Housing Management Association,"526 King Street, Ste. 511, Alexandria, VA 22314",703-683-8630,,,,daria.jacubowski@nahma.org,https://www.nahma.org,"NAHMA, NAHP","This select level of certification was designed to recognize affordable housing management executives. To qualify, you must have at least five years of affordable housing experience with a minimum of three (of the five) years as an active owner, CEO, managing agent, asset manager, district/regional manager or equivalent."
13006,"National Apprentice Mate (Steersman) OC, NC, GL-IN, WR",https://www.dco.uscg.mil/Portals/9/NMC/pdfs/checklists/mcp_fm_nmc5_29_web.pdf,,  ,0,,1,5 ,,,,,,Core,A,1586,United States Coast Guard National Maritime Center,"100 Forbes Drive Martinsburg, WV 25404-7120",1-888-427-5662,,,304-433-3416,iasknmc@uscg.mil,https://www.dco.uscg.mil/nmc/stcw/,,"The National Apprentice Mate (Steersman) are enrolled in a mate training program approved by the Coast Guard and may be issued an MMC rating endorsement as apprentice mate and may be signed on a vessel in this capacity. The rating endorsement as apprentice mate may be in addition to other endorsements; however, this endorsement does not authorize the holder to replace any of the regular required crew. Persons holding the endorsement as apprentice mate are deemed to be seamen."
10890,National Assistant Engineer (Limited) Steam/Motor/GT,https://www.dco.uscg.mil/nmc/checklist/,,  ,1,,1,5 ,0,1,1,1,Your local &lt;a title=&quot;United States Coast Guard&quot; href=&quot;http://www.uscg.mil/nmc/recs/default.asp&quot; target=&quot;_blank&quot;&gt;Regional Exam Centers &lt;/a&gt;(REC) provide valuable resources toward obtaining a Merchant Mariner Credential (MMC).,Advanced,B,1586,United States Coast Guard National Maritime Center,"100 Forbes Drive Martinsburg, WV 25404-7120",1-888-427-5662,,,304-433-3416,iasknmc@uscg.mil,https://www.dco.uscg.mil/nmc/stcw/,,"Assistant Engineer (Limited).  This is a mid-level license.  The AE (Limited) is a licensed member of the engineering department on a merchant vessel.  This title is used for the person on a ship responsible for supervising the daily maintenance and operation of the engine department.  He or she reports directly to the Chief Engineer.  General knowledge subjects included; Motor Plants, Engineering Safety & Environmental Protection, Electricity."
10891,National Assistant Engineer (OSV),https://www.dco.uscg.mil/nmc/checklist/,,  ,1,,1,5 ,0,1,1,1,Your local &lt;a title=&quot;United States Coast Guard&quot; href=&quot;http://www.uscg.mil/nmc/recs/default.asp&quot; target=&quot;_blank&quot;&gt;Regional Exam Centers &lt;/a&gt;(REC) provide valuable resources toward obtaining a Merchant Mariner Credential (MMC).,Advanced,B,1586,United States Coast Guard National Maritime Center,"100 Forbes Drive Martinsburg, WV 25404-7120",1-888-427-5662,,,304-433-3416,iasknmc@uscg.mil,https://www.dco.uscg.mil/nmc/stcw/,,
10892,National Assistant Engineer of MODU,https://www.dco.uscg.mil/nmc/checklist/,,  ,1,,1,5 ,0,1,1,1,Your local &lt;a title=&quot;United States Coast Guard&quot; href=&quot;http://www.uscg.mil/nmc/recs/default.asp&quot; target=&quot;_blank&quot;&gt;Regional Exam Centers &lt;/a&gt;(REC) provide valuable resources toward obtaining a Merchant Mariner Credential (MMC).,Advanced,B,1586,United States Coast Guard National Maritime Center,"100 Forbes Drive Martinsburg, WV 25404-7120",1-888-427-5662,,,304-433-3416,iasknmc@uscg.mil,https://www.dco.uscg.mil/nmc/stcw/,,
10893,National Ballast Control Operator (BCO),https://www.dco.uscg.mil/nmc/checklist/,,  ,1,,1,5 ,0,1,1,1,Your local &lt;a title=&quot;United States Coast Guard&quot; href=&quot;http://www.uscg.mil/nmc/recs/default.asp&quot; target=&quot;_blank&quot;&gt;Regional Exam Centers &lt;/a&gt;(REC) provide valuable resources toward obtaining a Merchant Mariner Credential (MMC).,Advanced,B,1586,United States Coast Guard National Maritime Center,"100 Forbes Drive Martinsburg, WV 25404-7120",1-888-427-5662,,,304-433-3416,iasknmc@uscg.mil,https://www.dco.uscg.mil/nmc/stcw/,,
10894,National Barge Supervisor,https://www.dco.uscg.mil/nmc/checklist/,,  ,1,,1,5 ,0,1,1,1,Your local &lt;a title=&quot;United States Coast Guard&quot; href=&quot;http://www.uscg.mil/nmc/recs/default.asp&quot; target=&quot;_blank&quot;&gt;Regional Exam Centers &lt;/a&gt;(REC) provide valuable resources toward obtaining a Merchant Mariner Credential (MMC).,Advanced,B,1586,United States Coast Guard National Maritime Center,"100 Forbes Drive Martinsburg, WV 25404-7120",1-888-427-5662,,,304-433-3416,iasknmc@uscg.mil,https://www.dco.uscg.mil/nmc/stcw/,,
14664,National Basic 9-1-1 Dispatch,https://lapsen.org/neci911/,NECI911,  ,0,,1,,1,1,,,,Core,A,1946,Law and Public Safety Education Network,"735 Stratforde Drive Milton, GA 30004",,,,,tom@lapsen.org,https://lapsen.org/,LAPSEN,"This demonstrates students have the basic knowledge, skills, and experience to understand the functional operation of an emergency communications system, and their role and responsibilities within the emergency communications system."
14660,National Basic Crime Scene Investigator,https://lapsen.org/bcsp/,NBCSI,  ,0,,1,,1,1,,,,Core,A,1946,Law and Public Safety Education Network,"735 Stratforde Drive Milton, GA 30004",,,,,tom@lapsen.org,https://lapsen.org/,LAPSEN,We have been working together with Subject Matter Experts from around the country to create a certification that is relevant and valuable to your students and the industry. This entry level certification will prepare students for a career out of high school or tech college as a crime scene technician. The skills learned are applicable to many careers in the law and public safety realm.
1306,National Board Certification - Adolescence and Young Adulthood - Social Studies-History,https://www.nbpts.org/certification/candidate-center/first-time-and-returning-candidate-resources/,,"Social studies, history Adolescence, young adult ",1,,1,10,,,,0,,Specialty,C,0268,National Board for Professional Teaching Standards,"26555 Evergreen Road, Suite 400, Southfield, MI 48076",258-351-4444,,80022TEACH,248-351-4170,info@nbpts.org,https://www.nbpts.org,NBPTS,"The National Board for Professional Teaching Standards has developed the following 12 standards of accomplished practice for social studies-history teachers. The standards have been ordered as they have to facilitate nderstanding, not to assign priorities. They each describe an important facet of accomplished teaching; they often occur concurrently because of the seamless quality of teaching.<br>The standards serve as the basis for the National Board Certification in this field."
1311,National Board Certification - Career & Technical Education -Early Adolescence to Young Adulthood,https://www.nbpts.org/certification/candidate-center/first-time-and-returning-candidate-resources/#bottom,EAYA/CTE,teacher certification  ,1,,1,10,,,,0,,Specialty,C,0268,National Board for Professional Teaching Standards,"26555 Evergreen Road, Suite 400, Southfield, MI 48076",258-351-4444,,80022TEACH,248-351-4170,info@nbpts.org,https://www.nbpts.org,NBPTS,"The National Board for Professional Teaching Standards has developed the following 13 standards of accomplished practice for career and technical education teachers: Knowledge of Students, Knowledge of Subject Matter, Learning Environment, Diversity, Advancing Knowledge of Career and Technical Subject Matter, Assessment, Workplace Readiness, Managing and Balancing Multiple Life Roles, Social Development, Reflective Practice, Collaborative Partnerships, Contributions to the Education Profession, and Family and Community Partnerships. The standards have been ordered as they have to facilitate understanding, not to assign priorities. They each describe an important facet of accomplished teaching; they often occur concurrently because of the seamless quality of teaching. The standards serve as the basis for the National Board Certification in this field."
1299,National Board Certification - Early Adolescence - English Language Arts,https://www.nbpts.org/certification/candidate-center/first-time-and-returning-candidate-resources/,,teacher certification english language arts ,1,,1,10,,,,0,,Specialty,C,0268,National Board for Professional Teaching Standards,"26555 Evergreen Road, Suite 400, Southfield, MI 48076",258-351-4444,,80022TEACH,248-351-4170,info@nbpts.org,https://www.nbpts.org,NBPTS,"The National Board for Professional Teaching Standards has organized the standards for accomplished Early Adolescence/English Language Arts teachers into 16 standards. The standards have been ordered to facilitate understanding, not to assign priorities. They each describe an important facet of accomplished teaching; they often occur concurrently because of the seamless quality of accomplished practice. These standards serve as the basis for National Board Certification in this field."
